date,variety_id,variety_name,month,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,tech1,tech2,tech3,tech4,tech5,tech6,tech7,tech8,tech9,tech10,tech11,tech12,tech13,tech14,tech15,tech16,tech17,tech18,tech19,tech20,tech21,tech22,tech23,tech24,y,raw_change
2026-02-03,5,GME,2,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.7303,0.3000,0.4200,0.9914,0.9681,0.5960,0.5000,0.8562,0.1438,0.2662,0.6789,0.9170,0.3051,0.5637,0.9829,0.9984,0.0739,0.1633,1.0000,0.6537,0.7369,0.2631,0.7650,0.2350,0.7299,0.6423,0.5000,0.592716,0.018760
2026-02-03,6,GOOGL,2,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.7710,0.5500,0.5000,0.7765,0.8627,0.9998,1.0000,0.8037,0.1963,0.0820,0.5412,0.5001,0.4538,0.5765,0.7982,0.9284,0.3203,0.3604,0.2174,0.2818,0.7504,0.2496,0.8465,0.1535,0.4425,0.4438,0.5000,0.403071,-0.019634
2026-02-03,7,HOOD,2,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.1110,0.4500,0.5200,0.0001,0.0005,0.0346,0.5000,0.0000,1.0000,0.3392,0.0343,1.0000,0.3763,0.0307,0.0119,0.0000,0.0559,0.7929,0.3292,0.2749,0.0543,0.9457,0.0390,0.9610,0.4257,0.4400,0.5000,0.185191,-0.074078
2026-02-03,8,LMT,2,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.8754,0.5200,0.5500,0.9869,0.9988,0.9985,1.0000,0.8352,0.1648,0.2581,0.7851,0.6342,0.4515,0.7539,0.9060,0.9997,0.3346,0.4995,0.1096,0.6374,0.8783,0.1217,0.9124,0.0876,0.8577,0.8229,0.5000,0.307515,-0.040588
2026-02-03,9,MARA,2,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.1025,0.4000,0.5000,0.0024,0.0122,0.0004,0.0000,0.0000,1.0000,0.2229,0.3273,1.0000,0.4693,0.0576,0.0398,0.0061,0.3048,0.2631,0.2648,0.3025,0.1765,0.8235,0.1239,0.8761,0.4674,0.3982,0.5000,0.154249,-0.085083
2026-02-03,10,MCD,2,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.7261,0.5500,0.4500,0.8270,0.7182,0.7349,0.5000,1.0000,0.0000,0.0616,0.6799,0.2802,0.5119,0.5843,0.7980,0.9081,0.3608,0.2858,0.2248,0.2412,0.8612,0.1388,0.8612,0.1388,0.3888,0.5329,0.5000,0.565510,0.013178
2026-02-03,11,META,2,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.6914,0.5000,0.4800,0.9362,0.8618,0.5672,0.5000,0.7507,0.2493,0.2143,0.6336,0.6855,0.4175,0.6357,0.9740,0.8518,0.2290,0.5281,0.5500,0.3706,0.6368,0.3632,0.6784,0.3216,1.0000,0.5427,0.5000,0.341495,-0.032832
2026-02-03,12,MSFT,2,0.2380,0.5720,0.4200,0.5200,0.8000,0.7200,0.4000,0.6200,0.5800,0.6000,0.4410,0.0970,0.6500,0.5200,0.0052,0.0193,0.0452,0.0000,0.0000,1.0000,0.1817,0.2890,0.7362,0.3871,0.0528,0.0845,0.0103,0.4774,0.7759,0.7290,0.5744,0.0327,0.9673,0.0312,0.9688,1.0000,0.8286,0.5000,0.536171,0.007247
2026-02-03,13,MSTR,2,0.2520,0.4940,0.4200,0.5200,0.5500,0.4200,0.3800,0.5800,0.5800,0.6200,0.5040,0.0763,0.4200,0.5500,0.0002,0.0026,0.0000,0.0000,0.0000,1.0000,0.2778,0.2648,1.0000,0.3252,0.0292,0.0147,0.0012,0.2316,0.6059,0.1379,0.3726,0.1027,0.8973,0.0910,0.9090,0.6812,0.4732,0.5000,0.348454,-0.031292
2026-02-03,14,NFLX,2,0.2380,0.5720,0.4200,0.5200,0.7000,0.6500,0.4500,0.5500,0.5800,0.5500,0.4410,0.0826,0.5500,0.4800,0.0203,0.0124,0.0030,0.0000,0.0000,1.0000,0.1402,0.1796,0.6233,0.3670,0.2111,0.1094,0.0120,0.3507,0.0689,0.3056,0.3097,0.0250,0.9750,0.0102,0.9898,0.4478,0.3902,0.5000,0.513757,0.002752
2026-02-03,15,PLTR,2,0.2380,0.5720,0.4200,0.5200,0.6500,0.5500,0.3500,0.5800,0.5800,0.5500,0.4410,0.2967,0.5000,0.5200,0.0442,0.0560,0.4496,0.5000,0.2591,0.7409,0.2553,0.2981,0.9431,0.7495,0.2801,0.1708,0.0373,0.5271,0.8334,0.3955,0.3454,0.3023,0.6977,0.2371,0.7629,0.4468,0.4082,0.5000,0.089213,-0.116164
2026-02-03,16,PYPL,2,0.3500,0.5720,0.4200,0.5600,0.5200,0.5000,0.5500,0.4500,0.5800,0.4800,0.4200,0.0339,0.5000,0.4800,0.0000,0.0002,0.0005,0.0000,0.0000,1.0000,0.2668,0.1544,0.9476,0.0373,0.0069,0.0023,0.0000,1.0000,1.0000,0.6509,0.4927,0.0144,0.9856,0.0120,0.9880,1.0000,0.6500,0.5000,0.420348,-0.016067
2026-02-03,17,RIOT,2,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.4809,0.4000,0.5000,0.0247,0.5593,0.8853,1.0000,0.2310,0.7690,0.2734,0.4356,1.0000,0.5052,0.0746,0.0216,0.7861,0.3391,0.2050,0.1612,0.4645,0.1916,0.8084,0.4491,0.5509,0.5816,0.4692,0.5000,0.172997,-0.078227
2026-02-03,18,SNAP,2,0.2380,0.5720,0.4200,0.5200,0.4000,0.3500,0.5500,0.3500,0.5800,0.3500,0.4410,0.0516,0.4000,0.3800,0.0000,0.0019,0.0068,0.0000,0.0000,1.0000,0.3285,0.1775,1.0000,0.2066,0.0254,0.0140,0.0001,0.4792,0.5272,0.2529,0.4691,0.0326,0.9674,0.0326,0.9674,0.6548,0.3701,0.5000,0.349111,-0.031148
2026-02-03,19,SPCX,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5809,0.5500,0.5000,0.4676,0.5516,0.8126,1.0000,0.3922,0.6078,0.0241,0.4558,0.2203,0.4664,0.4566,0.6094,0.5200,0.3579,0.3556,0.2979,0.3605,0.6039,0.3961,0.8242,0.1758,0.5735,0.4216,0.5000,0.474660,-0.005072
2026-02-03,20,TSLA,2,0.2380,0.5720,0.4200,0.5200,0.6800,0.5200,0.3500,0.5000,0.5800,0.5200,0.4410,0.3808,0.4500,0.5500,0.1876,0.1807,0.9063,0.5000,0.1728,0.8272,0.0896,0.3899,0.7029,0.5014,0.3977,0.5403,0.0909,0.2342,0.3403,0.2497,0.1615,0.2036,0.7964,0.3320,0.6680,0.4417,0.3744,0.5000,0.319516,-0.037800
2026-02-03,21,WPM,2,0.2940,0.5980,0.4200,0.5400,0.5800,0.5200,0.5000,0.5200,0.5800,0.5500,0.4200,0.6695,0.5000,0.5000,0.4959,0.9704,0.9990,1.0000,0.4989,0.5011,0.2831,0.5473,1.0000,0.6348,0.1562,0.2964,0.9897,0.1619,0.5117,0.6190,0.5206,0.4250,0.5750,0.6188,0.3812,0.8195,0.6081,0.5000,0.623506,0.025223
2026-02-03,22,SPY,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5842,0.5500,0.5000,0.4699,0.5576,0.8253,1.0000,0.3980,0.6020,0.0237,0.4582,0.2178,0.4662,0.4573,0.6085,0.5230,0.4305,0.3329,0.2732,0.2666,0.6093,0.3907,0.8301,0.1699,0.5691,0.4126,0.5000,0.475800,-0.004844
2026-02-03,23,DIA,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6334,0.5500,0.5000,0.5102,0.6295,0.8577,1.0000,0.5404,0.4596,0.0203,0.5070,0.2288,0.4861,0.5229,0.5946,0.5484,0.5378,0.4490,0.2414,0.3961,0.6569,0.3431,0.8962,0.1038,0.5842,0.5123,0.5000,0.524761,0.004956
2026-02-03,24,GDX,2,0.2940,0.5980,0.4200,0.5400,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6376,0.5500,0.5000,0.3418,0.9424,0.9999,1.0000,0.4494,0.5506,0.2590,0.5215,1.0000,0.6648,0.1165,0.2480,0.9795,0.3653,0.6570,0.7669,0.4907,0.3987,0.6013,0.6324,0.3676,0.8184,0.5274,0.5000,0.524415,0.004887
2026-02-03,25,IWM,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6562,0.5500,0.5000,0.5078,0.7384,0.9401,1.0000,0.5118,0.4882,0.0527,0.5241,0.3372,0.5092,0.4632,0.5048,0.8009,0.3863,0.3540,0.3490,0.3126,0.5608,0.4392,0.7971,0.2029,0.5031,0.4257,0.5000,0.457104,-0.008600
2026-02-03,26,QQQ,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5236,0.5500,0.5000,0.3708,0.4773,0.8135,1.0000,0.2017,0.7983,0.0354,0.4335,0.3266,0.4389,0.3863,0.5861,0.4792,0.5786,0.4283,0.2756,0.3132,0.3205,0.6795,0.6453,0.3547,0.5299,0.4201,0.5000,0.413533,-0.017469
2026-02-03,27,URA,2,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.7832,0.5500,0.5000,0.8741,0.9948,0.9996,1.0000,0.6572,0.3428,0.2465,0.6010,1.0000,0.7118,0.3675,0.7306,0.9960,0.2209,0.4615,0.4479,0.6373,0.5751,0.4249,0.7516,0.2484,0.5621,0.4554,0.5000,0.200628,-0.069119
2026-02-03,28,URNM,2,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.8268,0.5500,0.5000,0.9775,0.9994,1.0000,1.0000,0.7165,0.2835,0.3482,0.6474,1.0000,0.7427,0.4377,0.8885,0.9997,0.2269,0.3528,0.7219,1.0000,0.6382,0.3618,0.7710,0.2290,0.6194,0.4933,0.5000,0.158200,-0.083584
2026-02-04,0,NVDA,2,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.3549,0.6500,0.5500,0.0451,0.1758,0.6530,1.0000,0.0000,1.0000,0.0927,0.4069,0.6797,0.3669,0.1407,0.2236,0.0802,0.2573,0.4134,0.2196,0.2605,0.1010,0.8990,0.1864,0.8136,0.5296,0.3768,0.5000,0.434079,-0.013261
2026-02-04,1,AAPL,2,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.7822,0.6800,0.5000,0.9706,0.7078,0.9638,0.5000,1.0000,0.0000,0.1141,0.6708,0.4853,0.6026,0.8269,0.9484,0.8682,0.4531,0.6010,0.3475,0.4364,0.9308,0.0692,0.7316,0.2684,1.0000,0.4419,0.5000,0.489514,-0.002098
2026-02-04,2,AMZN,2,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.4723,0.5800,0.5000,0.1950,0.4810,0.7154,1.0000,0.1399,0.8601,0.0787,0.4591,0.5342,0.4067,0.3048,0.5453,0.2399,0.2265,0.4164,0.2477,0.3107,0.2770,0.7230,0.5275,0.4725,0.5549,0.3294,0.5000,0.292317,-0.044208
2026-02-04,3,COIN,2,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.0225,0.4800,0.5500,0.0000,0.0001,0.0002,0.0000,0.0000,1.0000,0.4462,0.0206,1.0000,0.2723,0.0199,0.0016,0.0000,0.4093,0.5033,0.3844,0.3781,0.0426,0.9574,0.0349,0.9651,0.4538,0.3787,0.5000,0.064844,-0.133436
2026-02-04,4,CRCL,2,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.1270,0.4000,0.4200,0.0000,0.0001,0.0028,0.5000,0.0000,1.0000,0.4856,0.1237,1.0000,0.4216,0.0075,0.0023,0.0000,0.1809,0.5574,0.4077,0.3022,0.0956,0.9044,0.0887,0.9113,0.4308,0.4343,0.5000,0.147904,-0.087557
2026-02-04,5,GME,2,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.7749,0.3000,0.4200,0.9947,0.9798,0.6855,0.5000,0.8855,0.1145,0.2717,0.6934,0.9470,0.5745,0.7565,0.9779,0.9993,0.0580,0.1697,1.0000,0.6993,0.8187,0.1813,0.8414,0.1586,0.7401,0.6390,0.5000,0.442213,-0.011609
2026-02-04,6,GOOGL,2,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.6611,0.5500,0.5000,0.5244,0.7554,0.9997,1.0000,0.5293,0.4707,0.0668,0.4730,0.5477,0.4221,0.4559,0.5878,0.8892,0.7172,0.5660,0.2650,0.3130,0.5415,0.4585,0.7116,0.2884,0.4807,0.4305,0.5000,0.473152,-0.005375
2026-02-04,7,HOOD,2,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.0973,0.4500,0.5200,0.0000,0.0001,0.0100,0.5000,0.0000,1.0000,0.3933,0.0294,1.0000,0.2341,0.0121,0.0025,0.0000,0.6056,1.0000,0.4269,0.3252,0.0693,0.9307,0.0483,0.9517,0.4763,0.4316,0.5000,0.122417,-0.098487
2026-02-04,8,LMT,2,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.7657,0.5200,0.5500,0.8531,0.9936,0.9954,1.0000,0.6450,0.3550,0.2426,0.6123,0.6940,0.3431,0.5458,0.6693,0.9956,0.3270,0.6421,0.1396,0.5856,0.7089,0.2911,0.7906,0.2094,0.8632,0.8645,0.5000,0.553054,0.010651
2026-02-04,9,MARA,2,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.0680,0.4000,0.5000,0.0001,0.0015,0.0001,0.0000,0.0000,1.0000,0.2835,0.2684,1.0000,0.2040,0.0174,0.0045,0.0010,0.2527,0.3210,0.2669,0.3183,0.1035,0.8965,0.0765,0.9235,0.5147,0.4083,0.5000,0.023113,-0.187198
2026-02-04,10,MCD,2,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.8398,0.5500,0.4500,0.8878,0.7859,0.7843,1.0000,1.0000,0.0000,0.0691,0.7526,0.2863,0.5525,0.6674,0.8134,0.9182,0.3443,0.4433,0.2452,0.2445,0.8669,0.1331,0.8861,0.1139,0.3937,0.5313,0.5000,0.496756,-0.000649
2026-02-04,11,META,2,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.5837,0.5000,0.4800,0.7160,0.6703,0.3967,0.5000,0.5861,0.4139,0.2148,0.6143,0.7258,0.3716,0.5019,0.9076,0.6091,0.3634,0.3961,0.5393,0.4029,0.4791,0.5209,0.5387,0.4613,1.0000,0.5575,0.5000,0.509117,0.001824
2026-02-04,12,MSFT,2,0.2380,0.5720,0.4200,0.5200,0.8000,0.7200,0.4000,0.6200,0.5800,0.6000,0.4410,0.1251,0.6500,0.5200,0.0098,0.0249,0.0504,0.0000,0.0340,0.9660,0.1979,0.3296,0.7208,0.5290,0.0573,0.1565,0.0090,0.1164,0.8086,0.6870,0.5982,0.0694,0.9306,0.0663,0.9337,1.0000,0.8357,0.5000,0.270744,-0.049542
2026-02-04,13,MSTR,2,0.2520,0.4940,0.4200,0.5200,0.5500,0.4200,0.3800,0.5800,0.5800,0.6200,0.5040,0.0646,0.4200,0.5500,0.0001,0.0014,0.0000,0.0000,0.0000,1.0000,0.3277,0.1948,1.0000,0.3774,0.0240,0.0050,0.0017,0.2425,0.7455,0.1590,0.3737,0.1145,0.8855,0.1023,0.8977,0.6715,0.4700,0.5000,0.031555,-0.171198
2026-02-04,14,NFLX,2,0.2380,0.5720,0.4200,0.5200,0.7000,0.6500,0.4500,0.5500,0.5800,0.5500,0.4410,0.1121,0.5500,0.4800,0.0302,0.0152,0.0031,0.0000,0.0336,0.9664,0.1488,0.2137,0.5963,0.5110,0.2576,0.1790,0.0171,0.2417,0.2062,0.1580,0.3718,0.0705,0.9295,0.0305,0.9695,0.5045,0.3792,0.5000,0.544171,0.008857
2026-02-04,15,PLTR,2,0.2380,0.5720,0.4200,0.5200,0.6500,0.5500,0.3500,0.5800,0.5800,0.5500,0.4410,0.1415,0.5000,0.5200,0.0003,0.0026,0.0740,0.5000,0.0000,1.0000,0.2906,0.2223,1.0000,0.1349,0.0942,0.0198,0.0004,0.2501,1.0000,0.4569,0.3962,0.0748,0.9252,0.0611,0.9389,0.5904,0.4735,0.5000,0.203280,-0.068296
2026-02-04,16,PYPL,2,0.3500,0.5720,0.4200,0.5600,0.5200,0.5000,0.5500,0.4500,0.5800,0.4800,0.4200,0.0490,0.5000,0.4800,0.0000,0.0001,0.0004,0.0000,0.0000,1.0000,0.3467,0.1054,0.9756,0.4361,0.0080,0.0013,0.0000,0.0000,1.0000,0.7594,0.5704,0.0530,0.9470,0.0446,0.9554,1.0000,0.6243,0.5000,0.365675,-0.027541
2026-02-04,17,RIOT,2,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.3028,0.4000,0.5000,0.0008,0.1019,0.5653,1.0000,0.0062,0.9938,0.2914,0.3632,1.0000,0.2224,0.0201,0.0109,0.1232,0.4423,0.3011,0.1595,0.4888,0.1154,0.8846,0.2859,0.7141,0.6079,0.4793,0.5000,0.050116,-0.147100
2026-02-04,18,SNAP,2,0.2380,0.5720,0.4200,0.5200,0.4000,0.3500,0.5500,0.3500,0.5800,0.3500,0.4410,0.0595,0.4000,0.3800,0.0000,0.0010,0.0044,0.0000,0.0000,1.0000,0.3616,0.1716,1.0000,0.3779,0.0101,0.0070,0.0000,0.4213,0.6904,0.3050,0.4951,0.0156,0.9844,0.0156,0.9844,0.5440,0.3704,0.5000,0.064559,-0.133672
2026-02-04,19,SPCX,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5306,0.5500,0.5000,0.4108,0.5060,0.7911,1.0000,0.2111,0.7889,0.0250,0.4576,0.2254,0.4797,0.4321,0.5065,0.4224,0.2826,0.4011,0.3099,0.3675,0.4393,0.5607,0.7511,0.2489,0.5708,0.4004,0.5000,0.439050,-0.012251
2026-02-04,20,TSLA,2,0.2380,0.5720,0.4200,0.5200,0.6800,0.5200,0.3500,0.5000,0.5800,0.5200,0.4410,0.2784,0.4500,0.5500,0.0409,0.0690,0.7991,0.5000,0.0000,1.0000,0.1068,0.3646,0.7718,0.3532,0.2351,0.1864,0.1017,0.4058,0.4058,0.2726,0.1480,0.1239,0.8761,0.1934,0.8066,0.4608,0.4015,0.5000,0.393294,-0.021674
2026-02-04,21,WPM,2,0.2940,0.5980,0.4200,0.5400,0.5800,0.5200,0.5000,0.5200,0.5800,0.5500,0.4200,0.7170,0.5000,0.5000,0.7252,0.9838,0.9994,1.0000,0.5714,0.4286,0.2718,0.5551,1.0000,0.5995,0.1134,0.6168,0.9838,0.1777,0.4472,0.5899,0.5261,0.5091,0.4909,0.6745,0.3255,0.8336,0.5930,0.5000,0.209048,-0.066534
2026-02-04,22,SPY,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5350,0.5500,0.5000,0.4153,0.5134,0.8054,1.0000,0.2204,0.7796,0.0245,0.4588,0.2229,0.4806,0.4340,0.5072,0.4294,0.2375,0.5248,0.2241,0.2814,0.4523,0.5477,0.7618,0.2382,0.5661,0.3920,0.5000,0.437876,-0.012489
2026-02-04,23,DIA,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6823,0.5500,0.5000,0.5713,0.6531,0.8674,1.0000,0.7816,0.2184,0.0204,0.5403,0.2334,0.5198,0.5470,0.5501,0.5056,0.2499,0.5893,0.2524,0.4003,0.8557,0.1443,0.9556,0.0444,0.5488,0.4999,0.5000,0.441253,-0.011804
2026-02-04,24,GDX,2,0.2940,0.5980,0.4200,0.5400,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.6312,0.5500,0.5000,0.3597,0.9407,0.9999,1.0000,0.4537,0.5463,0.2493,0.5226,1.0000,0.5195,0.0832,0.3454,0.9236,0.0967,0.6742,0.7058,0.4882,0.4176,0.5824,0.6440,0.3560,0.8023,0.5135,0.5000,0.219516,-0.063424
2026-02-04,25,IWM,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.5725,0.5500,0.5000,0.3915,0.6666,0.9256,1.0000,0.3166,0.6834,0.0481,0.4557,0.3633,0.4657,0.4474,0.3366,0.6472,0.1972,0.4667,0.3042,0.3154,0.3715,0.6285,0.7410,0.2590,0.4930,0.3970,0.5000,0.410948,-0.018002
2026-02-04,26,QQQ,2,0.2660,0.5460,0.4200,0.5200,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.4200,0.4275,0.5500,0.5000,0.2102,0.3468,0.7442,1.0000,0.0000,1.0000,0.0430,0.4105,0.3427,0.4306,0.2957,0.3948,0.2705,0.2538,0.5953,0.2439,0.3392,0.1461,0.8539,0.4550,0.5450,0.5582,0.4150,0.5000,0.428517,-0.014395
2026-02-04,27,URA,2,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.5584,0.5500,0.5000,0.1435,0.9337,0.9967,1.0000,0.3475,0.6525,0.2343,0.4966,1.0000,0.2486,0.0453,0.1579,0.8948,0.3841,0.3463,0.4316,0.6359,0.2744,0.7256,0.5905,0.4095,0.6219,0.4626,0.5000,0.222329,-0.062607
2026-02-04,28,URNM,2,0.3080,0.5720,0.4200,0.4800,0.6500,0.6000,0.5000,0.5500,0.5800,0.5500,0.3990,0.5990,0.5500,0.5000,0.2720,0.9821,0.9994,1.0000,0.4401,0.5599,0.3289,0.5330,1.0000,0.2079,0.0350,0.1897,0.9856,0.3507,0.2182,0.6694,1.0000,0.3548,0.6452,0.5988,0.4012,0.7066,0.5127,0.5000,0.224621,-0.061947
2026-02-05,0,NVDA,2,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.3251,0.6500,0.5500,0.0305,0.1300,0.5777,1.0000,0.0000,1.0000,0.1113,0.3367,0.6825,0.4472,0.1050,0.1477,0.0396,0.2483,0.4079,0.2428,0.2767,0.0362,0.9638,0.0938,0.9062,0.5188,0.3729,0.5000,0.828403,0.078718
2026-02-05,1,AAPL,2,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.7753,0.6800,0.5000,0.9617,0.6921,0.9606,0.5000,1.0000,0.0000,0.1280,0.6874,0.4981,0.4916,0.7966,0.9413,0.8904,0.0425,0.4814,0.3707,0.4309,0.9005,0.0995,0.7188,0.2812,1.0000,0.4288,0.5000,0.539963,0.008010
2026-02-05,2,AMZN,2,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.3305,0.5800,0.5000,0.0329,0.1972,0.4930,1.0000,0.0000,1.0000,0.1003,0.3553,0.6140,0.3302,0.1715,0.2239,0.0610,0.7589,0.5095,0.3486,0.3463,0.0809,0.9191,0.0809,0.9191,0.6146,0.3493,0.5000,0.247692,-0.055548
2026-02-05,3,COIN,2,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.0108,0.4800,0.5500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5345,0.0193,1.0000,0.1057,0.0048,0.0002,0.0000,0.6404,0.5393,0.5186,0.4422,0.0081,0.9919,0.0069,0.9931,0.6193,0.4164,0.5000,0.930900,0.130030
2026-02-05,4,CRCL,2,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.1149,0.4000,0.4200,0.0000,0.0000,0.0009,0.5000,0.0000,1.0000,0.5558,0.1353,1.0000,0.1977,0.0059,0.0006,0.0000,0.2843,0.4113,0.4446,0.3340,0.0086,0.9914,0.0080,0.9920,0.4599,0.4477,0.5000,0.937703,0.135576
2026-02-05,5,GME,2,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.7394,0.3000,0.4200,0.9850,0.9662,0.6334,0.5000,0.8043,0.1957,0.2753,0.6634,0.9819,0.4537,0.8387,0.8422,0.9963,0.2692,0.2287,1.0000,0.6549,0.7634,0.2366,0.7912,0.2088,0.7018,0.6488,0.5000,0.558459,0.011746
2026-02-05,6,GOOGL,2,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.6219,0.5500,0.5000,0.4401,0.7108,0.9996,1.0000,0.4202,0.5798,0.0603,0.4849,0.6353,0.4785,0.3980,0.5134,0.7326,0.3745,0.6586,0.3761,0.3565,0.5827,0.4173,0.6643,0.3357,0.4444,0.3629,0.5000,0.375998,-0.025328
2026-02-05,7,HOOD,2,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.0922,0.4500,0.5200,0.0000,0.0000,0.0022,0.5000,0.0000,1.0000,0.4779,0.0304,1.0000,0.1714,0.0035,0.0004,0.0000,0.2015,0.9530,0.5366,0.3722,0.0165,0.9835,0.0119,0.9881,0.5337,0.4381,0.5000,0.942150,0.139516
2026-02-05,8,LMT,2,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.7745,0.5200,0.5500,0.8595,0.9946,0.9964,1.0000,0.6787,0.3213,0.2027,0.6159,0.6846,0.5425,0.3945,0.6554,0.9996,0.0672,0.3020,0.1869,0.4717,0.7199,0.2801,0.8213,0.1787,0.5723,0.8309,0.5000,0.616039,0.023638
2026-02-05,9,MARA,2,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.0486,0.4000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.4171,0.2275,1.0000,0.0476,0.0017,0.0002,0.0000,0.4921,0.4308,0.2993,0.3511,0.0143,0.9857,0.0113,0.9887,0.6850,0.4454,0.5000,0.988875,0.224368
